GMT;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004
11-7-2021 14:00;0;0;0;0.04;0.16;0.04;0;0;0;0.05;0.01;0.02;0;0.01;0.04;0.03;0.17;0;0.08;0.02;0.01;0.03;0;0.04;0.03;0.04;0.02;0.06;0.06;0.05;0.06;0.02;0.05;0.03;0.02;0;0.02;0.06;0.01;0.01;0;0.01;0.01;0.05;0.05;0.02;0.01;0.08;0;0.08
11-7-2021 15:00;0;0;0.01;0.04;0.16;0.04;0.01;0;0.01;0.05;0.02;0.02;0.01;0.02;0.04;0.03;0.17;0.01;0.08;0.02;0.01;0.03;0;0.04;0.03;0.04;0.02;0.06;0.06;0.05;0.06;0.03;0.05;0.04;0.02;0;0.02;0.06;0.01;0.01;0.01;0.01;0.01;0.05;0.05;0.02;0.01;0.08;0.01;0.08
11-7-2021 16:00;0;0;0;0.04;0.16;0.04;0.01;0;0;0.05;0.01;0.02;0;0.01;0.03;0.03;0.16;0;0.08;0.02;0.01;0.02;0;0.04;0.03;0.04;0.02;0.06;0.06;0.04;0.06;0.02;0.05;0.03;0.02;0;0.02;0.06;0.01;0.01;0;0.01;0;0.05;0.05;0.02;0.01;0.08;0;0.08
11-7-2021 17:00;0;0;0;0.04;0.16;0.04;0.01;0;0.01;0.05;0.01;0.02;0;0.02;0.04;0.03;0.17;0;0.08;0.02;0.01;0.03;0;0.04;0.04;0.04;0.02;0.07;0.06;0.05;0.06;0.02;0.05;0.03;0.02;0;0.02;0.06;0.01;0.01;0;0.01;0.01;0.05;0.05;0.02;0.01;0.08;0.01;0.08
11-7-2021 18:00;0;0;0;0.04;0.16;0.04;0.01;0;0;0.05;0.02;0.02;0;0.01;0.03;0.03;0.16;0.01;0.08;0.02;0.01;0.02;0;0.04;0.03;0.04;0.02;0.06;0.06;0.05;0.06;0.02;0.05;0.03;0.02;0;0.02;0.06;0.01;0.01;0;0.01;0;0.05;0.05;0.02;0.01;0.08;0;0.08
11-7-2021 19:00;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0
11-7-2021 20:00;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0
11-7-2021 21:00;0;0;0;0;0.02;0.01;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0.01;0.01;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0.01
11-7-2021 22:00;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
11-7-2021 23:00;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 00:00;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 06:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
12-7-2021 07:00;0.04;0.05;0;0;0.11;0.42;0.07;0.04;0.05;0.06;0.08;0.64;0.1;0.32;0.21;0.11;0.01;0.08;0.02;0.14;0;0.06;0.05;0.05;0.03;0.01;0.04;0.16;0.01;0.61;0.52;0.5;0.12;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.16;0.39;0.12;0.22;0.05;0.01;0.28;0.08;0.26;0.01
12-7-2021 08:00;0.04;0.05;0;0;0.11;0.41;0.07;0.04;0.05;0.06;0.07;0.64;0.09;0.32;0.21;0.11;0.01;0.08;0.02;0.14;0;0.06;0.05;0.05;0.03;0.01;0.04;0.16;0.01;0.61;0.51;0.5;0.12;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.15;0.39;0.12;0.21;0.05;0.01;0.28;0.07;0.25;0.01
12-7-2021 09:00;0.04;0.06;0.01;0;0.11;0.42;0.07;0.04;0.05;0.06;0.08;0.64;0.09;0.32;0.22;0.12;0.01;0.08;0.02;0.14;0;0.06;0.05;0.06;0.04;0.01;0.04;0.16;0.01;0.61;0.52;0.5;0.12;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.16;0.39;0.12;0.22;0.05;0.02;0.28;0.08;0.26;0.01
12-7-2021 10:00;0.04;0.05;0;0;0.11;0.41;0.07;0.04;0.05;0.06;0.07;0.64;0.09;0.32;0.21;0.11;0.01;0.08;0.02;0.14;0;0.05;0.05;0.05;0.03;0.01;0.04;0.15;0.01;0.61;0.52;0.5;0.12;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.15;0.38;0.12;0.21;0.05;0.01;0.28;0.07;0.25;0.01
12-7-2021 11:00;0.04;0.05;0;0;0.11;0.41;0.07;0.04;0.05;0.06;0.07;0.64;0.09;0.32;0.21;0.11;0.01;0.08;0.02;0.14;0;0.06;0.05;0.05;0.03;0.01;0.04;0.16;0.01;0.61;0.52;0.5;0.13;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.15;0.39;0.12;0.21;0.05;0.01;0.28;0.07;0.26;0.01
12-7-2021 12:00;0.04;0.05;0;0;0.11;0.41;0.07;0.04;0.05;0.06;0.07;0.64;0.09;0.32;0.21;0.11;0.01;0.08;0.02;0.14;0;0.06;0.05;0.05;0.03;0.01;0.04;0.15;0.01;0.61;0.52;0.5;0.12;0.16;0.09;0.02;0.01;0.02;0.03;0.2;0.16;0.39;0.12;0.21;0.05;0.01;0.28;0.07;0.26;0.01
12-7-2021 13:00;0.05;0.09;0.22;0.31;0.04;0.07;0.34;0.25;0.05;0.08;0.23;0.59;0.19;0.24;0.13;0.11;0.03;0.37;1.49;0.31;0.13;0.28;0.36;0.3;0.81;0.18;0.07;0.17;0.47;1.2;1.61;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.05;0.17;0.13;0.04;0.67;0.03;0.15;0.06;0.07;0.35;0.8
12-7-2021 14:00;0.05;0.09;0.22;0.31;0.04;0.07;0.34;0.25;0.05;0.08;0.22;0.59;0.18;0.24;0.13;0.11;0.03;0.37;1.49;0.31;0.13;0.28;0.36;0.3;0.8;0.18;0.06;0.17;0.47;1.2;1.61;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.05;0.17;0.13;0.04;0.67;0.03;0.15;0.06;0.07;0.35;0.79
12-7-2021 15:00;0.05;0.09;0.22;0.32;0.04;0.07;0.34;0.25;0.05;0.08;0.23;0.59;0.19;0.25;0.13;0.12;0.03;0.37;1.5;0.31;0.13;0.28;0.36;0.3;0.81;0.18;0.07;0.17;0.47;1.2;1.61;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.06;0.17;0.13;0.04;0.67;0.04;0.16;0.07;0.07;0.35;0.8
12-7-2021 16:00;0.05;0.08;0.22;0.31;0.04;0.06;0.34;0.25;0.04;0.08;0.22;0.58;0.18;0.24;0.13;0.11;0.03;0.36;1.49;0.31;0.13;0.28;0.35;0.3;0.8;0.18;0.06;0.17;0.47;1.2;1.6;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.05;0.17;0.13;0.04;0.67;0.03;0.15;0.06;0.07;0.35;0.79
12-7-2021 17:00;0.05;0.09;0.22;0.31;0.04;0.07;0.34;0.25;0.05;0.08;0.22;0.59;0.19;0.24;0.13;0.11;0.03;0.37;1.49;0.31;0.13;0.28;0.36;0.3;0.81;0.18;0.06;0.17;0.47;1.2;1.61;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.05;0.17;0.13;0.04;0.67;0.03;0.15;0.06;0.07;0.35;0.8
12-7-2021 18:00;0.05;0.08;0.22;0.31;0.04;0.06;0.34;0.25;0.05;0.08;0.23;0.59;0.18;0.24;0.13;0.11;0.03;0.37;1.49;0.31;0.13;0.28;0.36;0.3;0.8;0.18;0.06;0.17;0.47;1.2;1.61;0.37;0.58;0.02;0.21;0.12;0.37;0.16;0.23;0.05;0.17;0.13;0.04;0.67;0.03;0.15;0.06;0.07;0.35;0.8
12-7-2021 19:00;0.04;0.1;0.39;0.01;0.03;0.37;0.34;0.02;0.26;0.39;0.03;0.11;0.08;0.1;0.02;0.04;0.06;0.15;0.33;0.04;0.24;0.12;0.01;0.99;0.04;0.03;0.52;0.11;0.03;0.15;0.01;0.02;0.01;0.26;0.03;0.02;0.18;0.07;0.01;0.11;0.15;0.17;0.01;0.01;0.06;0.02;0.01;0.05;0.1;0.52
12-7-2021 20:00;0.05;0.1;0.38;0.01;0.03;0.37;0.33;0.02;0.26;0.39;0.02;0.11;0.08;0.1;0.02;0.04;0.06;0.15;0.33;0.04;0.24;0.12;0.01;0.99;0.04;0.03;0.51;0.11;0.03;0.15;0.01;0.02;0.01;0.25;0.03;0.02;0.18;0.07;0.01;0.11;0.14;0.17;0.01;0.01;0.06;0.01;0.01;0.05;0.1;0.52
12-7-2021 21:00;0.05;0.1;0.39;0.01;0.03;0.38;0.34;0.03;0.26;0.39;0.03;0.11;0.08;0.1;0.02;0.04;0.06;0.15;0.33;0.04;0.24;0.12;0.01;0.99;0.04;0.03;0.52;0.11;0.03;0.16;0.01;0.02;0.01;0.26;0.03;0.02;0.18;0.07;0.01;0.11;0.15;0.17;0.01;0.01;0.06;0.02;0.01;0.05;0.1;0.52
12-7-2021 22:00;0.04;0.1;0.38;0.01;0.03;0.37;0.33;0.02;0.26;0.39;0.02;0.11;0.08;0.1;0.02;0.04;0.05;0.15;0.33;0.04;0.24;0.12;0;0.99;0.04;0.03;0.51;0.11;0.03;0.15;0.01;0.02;0.01;0.25;0.03;0.02;0.18;0.07;0.01;0.11;0.14;0.17;0.01;0.01;0.06;0.01;0.01;0.05;0.1;0.51
12-7-2021 23:00;0.05;0.1;0.39;0.01;0.03;0.37;0.34;0.02;0.26;0.39;0.03;0.11;0.08;0.1;0.02;0.04;0.06;0.15;0.33;0.04;0.24;0.12;0.01;0.99;0.04;0.03;0.51;0.11;0.03;0.15;0.01;0.02;0.01;0.25;0.03;0.02;0.18;0.07;0.01;0.11;0.15;0.17;0.01;0.01;0.06;0.02;0.01;0.05;0.1;0.52
13-7-2021 00:00;0.04;0.1;0.38;0;0.03;0.37;0.33;0.02;0.26;0.39;0.02;0.11;0.08;0.1;0.02;0.04;0.06;0.15;0.33;0.04;0.24;0.12;0;0.99;0.04;0.03;0.51;0.11;0.03;0.15;0.01;0.02;0.01;0.25;0.03;0.02;0.18;0.07;0.01;0.11;0.14;0.17;0.01;0.01;0.06;0.01;0.01;0.05;0.1;0.52
13-7-2021 01:00;2.16;1.31;1.73;1.37;2.22;0.89;0.36;0.01;1.46;0.49;1.1;0.07;1.07;0.66;0.91;0.52;0.25;1.01;0.07;3.17;0.19;0.95;0.89;0.55;0.49;0.5;4.99;1.75;0.92;0.47;0.79;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.63;0.47;0.26;0.6;0.08;0.54;0.72;0.43;1.09;0.05;1.64
13-7-2021 02:00;2.15;1.31;1.72;1.37;2.22;0.89;0.35;0.01;1.46;0.49;1.1;0.07;1.07;0.66;0.9;0.52;0.25;1.01;0.06;3.16;0.19;0.95;0.89;0.55;0.49;0.5;4.99;1.75;0.91;0.47;0.79;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.62;0.47;0.26;0.59;0.08;0.54;0.72;0.43;1.09;0.05;1.64
13-7-2021 03:00;2.16;1.31;1.73;1.38;2.22;0.89;0.36;0.01;1.46;0.5;1.1;0.07;1.07;0.66;0.91;0.52;0.25;1.01;0.07;3.17;0.19;0.95;0.89;0.55;0.49;0.51;4.99;1.75;0.92;0.47;0.8;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.63;0.47;0.27;0.6;0.08;0.54;0.72;0.43;1.1;0.05;1.64
13-7-2021 04:00;2.15;1.31;1.72;1.37;2.21;0.89;0.35;0.01;1.46;0.49;1.1;0.07;1.07;0.66;0.9;0.52;0.25;1.01;0.06;3.16;0.19;0.95;0.89;0.55;0.49;0.5;4.99;1.74;0.91;0.47;0.79;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.63;0.47;0.26;0.59;0.08;0.53;0.71;0.43;1.09;0.05;1.64
13-7-2021 05:00;2.15;1.31;1.73;1.37;2.22;0.89;0.36;0.01;1.46;0.49;1.1;0.07;1.07;0.66;0.91;0.52;0.25;1.01;0.07;3.16;0.19;0.95;0.89;0.55;0.49;0.51;5;1.75;0.91;0.47;0.8;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.63;0.47;0.26;0.6;0.09;0.54;0.72;0.43;1.09;0.05;1.64
13-7-2021 06:00;2.15;1.31;1.72;1.37;2.22;0.89;0.35;0.01;1.46;0.49;1.1;0.07;1.07;0.66;0.91;0.52;0.25;1.01;0.07;3.17;0.19;0.95;0.89;0.55;0.49;0.5;4.99;1.75;0.91;0.47;0.79;0.62;0.25;0.44;1.93;1.79;1.25;0.38;0.39;0.63;0.47;0.26;0.59;0.08;0.54;0.71;0.43;1.09;0.05;1.64
13-7-2021 07:00;1.83;1.34;0.07;1.35;5.04;0.66;0.14;0.85;0.7;0.09;2.51;0.12;0.44;0.18;2.48;2.54;0.18;0.18;0.32;2.72;1.81;3.34;0.64;0.14;0.07;1.2;5.42;1.19;2.96;0.01;1.86;1.18;1.36;0.42;2.64;0.77;0.07;1.63;0.16;1.77;0.28;0.05;2.19;0.03;2.69;1.48;3.02;0.5;0.02;0.45
13-7-2021 08:00;1.83;1.34;0.07;1.34;5.04;0.66;0.13;0.85;0.7;0.09;2.51;0.13;0.44;0.18;2.48;2.53;0.18;0.17;0.32;2.72;1.81;3.34;0.64;0.14;0.07;1.19;5.42;1.19;2.96;0.01;1.85;1.18;1.35;0.42;2.64;0.77;0.07;1.63;0.16;1.77;0.28;0.05;2.18;0.03;2.69;1.47;3.02;0.5;0.02;0.45
13-7-2021 09:00;1.83;1.34;0.07;1.35;5.04;0.66;0.14;0.85;0.7;0.09;2.51;0.13;0.44;0.18;2.48;2.54;0.18;0.18;0.32;2.72;1.81;3.34;0.64;0.14;0.07;1.2;5.42;1.19;2.96;0.01;1.86;1.18;1.36;0.42;2.65;0.77;0.07;1.63;0.16;1.78;0.28;0.05;2.19;0.03;2.7;1.48;3.02;0.51;0.02;0.45
13-7-2021 10:00;1.83;1.34;0.07;1.35;5.04;0.66;0.13;0.85;0.7;0.09;2.51;0.12;0.43;0.17;2.48;2.53;0.17;0.17;0.31;2.72;1.81;3.33;0.64;0.13;0.06;1.19;5.41;1.18;2.96;0.01;1.85;1.17;1.35;0.42;2.64;0.77;0.06;1.63;0.16;1.77;0.28;0.04;2.19;0.03;2.69;1.47;3.02;0.5;0.02;0.45
13-7-2021 11:00;1.83;1.34;0.07;1.35;5.04;0.66;0.14;0.85;0.7;0.09;2.51;0.13;0.44;0.18;2.48;2.53;0.18;0.17;0.32;2.72;1.81;3.34;0.64;0.14;0.07;1.2;5.42;1.19;2.96;0.01;1.85;1.18;1.35;0.42;2.65;0.77;0.07;1.63;0.16;1.77;0.28;0.05;2.19;0.03;2.69;1.47;3.02;0.5;0.02;0.45
13-7-2021 12:00;1.83;1.34;0.07;1.35;5.04;0.66;0.13;0.85;0.7;0.09;2.51;0.12;0.43;0.17;2.48;2.53;0.17;0.17;0.32;2.72;1.81;3.34;0.64;0.14;0.07;1.19;5.42;1.18;2.96;0.01;1.85;1.17;1.35;0.42;2.64;0.77;0.07;1.63;0.16;1.77;0.28;0.04;2.19;0.03;2.69;1.47;3.02;0.5;0.02;0.45
13-7-2021 13:00;4.02;1.36;0.03;2.1;1.61;3.42;0.02;1.9;0.11;0.11;0.26;0.06;2.15;0.8;1.49;3.31;0.36;0.11;0.96;0.35;4.23;1.19;2.12;0;0.06;0.15;7.05;2.21;1.75;0.15;0.75;0.66;0.3;0.72;0.69;0.22;0;0.77;0;4.61;0.23;0.05;1.3;0.8;3.07;1.98;1.52;0.03;0.09;0.25
13-7-2021 14:00;4.02;1.36;0.02;2.1;1.6;3.43;0.02;1.89;0.11;0.11;0.26;0.06;2.15;0.8;1.49;3.31;0.35;0.11;0.96;0.35;4.23;1.19;2.11;0;0.06;0.15;7.05;2.22;1.75;0.15;0.75;0.66;0.3;0.72;0.68;0.22;0;0.77;0.01;4.61;0.23;0.05;1.29;0.8;3.07;1.98;1.51;0.03;0.08;0.25
13-7-2021 15:00;4.03;1.36;0.03;2.1;1.61;3.43;0.03;1.9;0.12;0.12;0.27;0.06;2.15;0.8;1.49;3.32;0.36;0.11;0.96;0.36;4.23;1.19;2.12;0.01;0.06;0.15;7.05;2.22;1.75;0.15;0.75;0.66;0.3;0.72;0.69;0.22;0.01;0.78;0.01;4.61;0.23;0.05;1.3;0.8;3.08;1.98;1.52;0.03;0.09;0.25
13-7-2021 16:00;4.02;1.36;0.02;2.1;1.6;3.42;0.02;1.9;0.11;0.11;0.26;0.06;2.15;0.79;1.49;3.31;0.35;0.1;0.96;0.35;4.23;1.19;2.11;0;0.05;0.15;7.05;2.21;1.75;0.15;0.75;0.66;0.3;0.71;0.68;0.22;0;0.77;0;4.6;0.23;0.05;1.29;0.8;3.07;1.98;1.51;0.03;0.08;0.25
13-7-2021 17:00;4.03;1.36;0.02;2.1;1.61;3.43;0.02;1.9;0.11;0.11;0.27;0.06;2.15;0.8;1.49;3.31;0.36;0.11;0.96;0.35;4.23;1.19;2.12;0;0.06;0.15;7.05;2.22;1.75;0.15;0.75;0.66;0.3;0.72;0.69;0.22;0;0.77;0.01;4.61;0.23;0.05;1.3;0.8;3.07;1.98;1.51;0.03;0.08;0.25
13-7-2021 18:00;4.02;1.36;0.02;2.1;1.61;3.42;0.02;1.9;0.11;0.11;0.26;0.06;2.15;0.79;1.49;3.31;0.35;0.1;0.96;0.35;4.23;1.19;2.12;0;0.05;0.15;7.05;2.21;1.75;0.15;0.75;0.66;0.3;0.72;0.69;0.22;0;0.77;0;4.6;0.23;0.05;1.3;0.8;3.07;1.98;1.51;0.03;0.08;0.25
13-7-2021 19:00;3.15;1.55;0;0.69;0.24;3.57;0;4.72;0.01;0.23;0.23;0.08;0.91;0.6;0.43;1.07;1.43;0.01;1.23;0.13;1.2;0.94;3.41;0;0.09;0.02;1.67;1.41;0.25;0;0.6;0.31;0.05;0.2;0.08;0.01;0;0.63;0;2.95;0.03;0.03;1.08;1.12;1.6;1;1.09;0.22;0.54;0
13-7-2021 20:00;3.15;1.54;0;0.69;0.24;3.56;0;4.72;0.01;0.23;0.23;0.08;0.91;0.6;0.43;1.07;1.43;0.01;1.23;0.13;1.19;0.94;3.41;0;0.09;0.02;1.67;1.41;0.25;0;0.6;0.31;0.04;0.2;0.07;0.01;0;0.63;0;2.95;0.03;0.03;1.08;1.12;1.6;1;1.09;0.22;0.53;0
13-7-2021 21:00;3.15;1.55;0;0.69;0.24;3.57;0;4.72;0.02;0.23;0.23;0.08;0.92;0.6;0.43;1.07;1.43;0.01;1.23;0.13;1.2;0.94;3.41;0;0.09;0.02;1.67;1.41;0.26;0;0.6;0.31;0.05;0.2;0.08;0.01;0;0.63;0;2.96;0.04;0.03;1.08;1.12;1.6;1;1.09;0.22;0.54;0
13-7-2021 22:00;3.15;1.54;0;0.69;0.24;3.56;0;4.71;0.01;0.23;0.23;0.08;0.91;0.6;0.43;1.07;1.42;0.01;1.23;0.13;1.19;0.94;3.41;0;0.09;0.02;1.67;1.41;0.25;0;0.6;0.31;0.04;0.2;0.07;0.01;0;0.63;0;2.95;0.03;0.03;1.08;1.12;1.59;0.99;1.08;0.22;0.53;0
13-7-2021 23:00;3.15;1.55;0;0.69;0.25;3.57;0;4.72;0.02;0.23;0.23;0.08;0.92;0.6;0.43;1.07;1.43;0.01;1.23;0.13;1.2;0.94;3.41;0;0.09;0.02;1.67;1.41;0.25;0;0.6;0.31;0.05;0.2;0.08;0.02;0;0.63;0;2.95;0.03;0.03;1.09;1.12;1.6;1;1.09;0.22;0.53;0
14-7-2021 00:00;3.15;1.54;0;0.69;0.24;3.56;0;4.71;0.01;0.23;0.23;0.08;0.91;0.6;0.43;1.07;1.43;0.01;1.23;0.13;1.2;0.94;3.41;0;0.09;0.02;1.67;1.41;0.25;0;0.6;0.31;0.04;0.2;0.08;0.01;0;0.63;0;2.95;0.03;0.03;1.08;1.12;1.6;1;1.09;0.22;0.53;0
14-7-2021 01:00;0.07;0.57;0;0.15;0;1.44;0;1.61;0.01;0.26;0.02;0.03;0.54;3.17;0.46;0.32;2.67;0.01;0.39;0.23;0.04;0.01;1.49;0.01;0.16;0.19;0.75;1.62;0;0;0.12;0.02;1.24;0.1;0.33;2.01;0;0.95;0;1.26;0.02;0.21;1.63;1.76;2.17;0.33;0.03;0.09;1.61;0
14-7-2021 02:00;0.07;0.57;0;0.15;0.01;1.44;0;1.6;0;0.25;0.02;0.02;0.54;3.17;0.46;0.32;2.66;0.01;0.38;0.23;0.04;0;1.49;0.01;0.16;0.19;0.75;1.63;0;0;0.12;0.02;1.24;0.1;0.33;2.01;0;0.95;0;1.26;0.02;0.21;1.63;1.76;2.17;0.33;0.03;0.09;1.61;0
14-7-2021 03:00;0.07;0.57;0;0.15;0;1.44;0;1.61;0.01;0.26;0.02;0.03;0.54;3.17;0.46;0.32;2.67;0.01;0.39;0.23;0.04;0.01;1.49;0.01;0.17;0.19;0.75;1.63;0;0;0.12;0.02;1.24;0.1;0.33;2.01;0;0.95;0;1.26;0.02;0.21;1.63;1.76;2.17;0.33;0.03;0.1;1.62;0
