GMT;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004;meuse004
;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp;tp
;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
17-7-2021 00:00;0;0;0;0.02;0;0;0;0;0.58;0;0;0.02;0;0.02;0;0;0;0.01;0.01;0.02;0.04;0;0;0.02;0;0;0;0;0.03;0.27;0;0;0;0;0;0.67;0;0;0.7;0.02;0;0;0;0.04;0.08;0;0;0.02;0.09;0
17-7-2021 01:00;0.01;0.05;0;0.02;0.02;0;0;0.15;0.01;0.01;0.01;0.01;0;0.07;0;0;0.02;0.03;0;0.05;0.03;0;0.01;0.01;0;0.01;0;0.03;0.07;0.08;0.03;0;0;0.02;0;0.04;0;0.02;0.07;0.03;0.03;0.01;0;0.05;0.04;0;0;0.02;0.03;0.01
17-7-2021 02:00;0.01;0.05;0;0.02;0.02;0;0;0.15;0.01;0;0;0.01;0;0.07;0;0;0.03;0.03;0;0.04;0.03;0;0.01;0.01;0;0.01;0;0.03;0.07;0.08;0.03;0;0;0.02;0;0.04;0;0.02;0.07;0.03;0.03;0.01;0;0.05;0.04;0;0;0.02;0.03;0
17-7-2021 03:00;0.01;0.05;0;0.02;0.02;0;0;0.15;0.02;0.01;0.01;0.01;0;0.07;0.01;0;0.03;0.03;0;0.05;0.03;0;0.01;0.01;0;0.01;0;0.03;0.07;0.08;0.03;0;0.01;0.02;0.01;0.04;0;0.02;0.08;0.03;0.03;0.01;0;0.06;0.04;0;0;0.03;0.03;0.01
17-7-2021 04:00;0.01;0.04;0;0.02;0.01;0;0;0.15;0.01;0;0;0.01;0;0.06;0;0;0.02;0.03;0;0.05;0.02;0;0.01;0.01;0;0.01;0;0.02;0.07;0.07;0.03;0;0;0.02;0;0.04;0;0.02;0.07;0.03;0.02;0.01;0;0.05;0.04;0;0;0.02;0.02;0.01
17-7-2021 05:00;0.01;0.05;0;0.02;0.02;0;0;0.15;0.02;0.01;0.01;0.01;0;0.07;0.01;0;0.03;0.03;0;0.05;0.03;0;0.01;0.01;0;0.01;0;0.03;0.07;0.08;0.03;0;0;0.02;0.01;0.04;0;0.02;0.08;0.03;0.03;0.01;0;0.05;0.04;0;0;0.02;0.03;0
17-7-2021 06:00;0.01;0.04;0;0.02;0.02;0;0;0.15;0.01;0.01;0;0.01;0;0.07;0;0;0.02;0.03;0;0.05;0.03;0;0.01;0.01;0;0.01;0;0.02;0.07;0.08;0.03;0;0;0.02;0;0.04;0;0.02;0.07;0.03;0.02;0.01;0;0.05;0.04;0;0;0.02;0.02;0
17-7-2021 07:00;0;0.14;0.06;0.01;0.07;0;0;0.12;0.03;0.03;0;0.01;0;0.08;0.03;0.06;0.02;0.01;0;0.02;0.01;0.01;0;0.01;0;0;0.06;0.01;0.01;0.14;0.01;0;0.08;0.05;0;0.13;0.01;0.02;0.08;0.01;0.01;0;0;0.14;0.02;0.03;0;0.02;0;0.06
17-7-2021 08:00;0;0.14;0.06;0.01;0.07;0;0;0.11;0.02;0.02;0;0;0;0.08;0.03;0.06;0.02;0.01;0;0.02;0.01;0.01;0;0.01;0;0;0.06;0.01;0;0.14;0.01;0;0.08;0.05;0;0.13;0.01;0.02;0.08;0;0;0;0;0.14;0.01;0.03;0;0.02;0;0.06
17-7-2021 09:00;0.01;0.14;0.06;0.02;0.07;0;0;0.12;0.03;0.03;0.01;0.01;0.01;0.08;0.03;0.06;0.02;0.01;0;0.02;0.01;0.02;0;0.01;0;0.01;0.06;0.01;0.01;0.14;0.01;0;0.09;0.05;0.01;0.13;0.01;0.03;0.09;0.01;0.01;0.01;0.01;0.14;0.02;0.03;0;0.03;0;0.06
17-7-2021 10:00;0;0.14;0.05;0.01;0.07;0;0;0.12;0.02;0.03;0;0.01;0;0.08;0.03;0.06;0.02;0.01;0;0.02;0;0.01;0;0.01;0;0;0.06;0;0;0.14;0;0;0.08;0.05;0;0.13;0.01;0.02;0.08;0;0;0;0;0.14;0.01;0.03;0;0.02;0;0.06
17-7-2021 11:00;0;0.14;0.06;0.02;0.07;0;0;0.11;0.03;0.03;0;0.01;0;0.08;0.03;0.06;0.02;0.01;0;0.02;0.01;0.01;0;0.01;0;0;0.06;0.01;0.01;0.14;0.01;0;0.08;0.05;0;0.13;0.01;0.02;0.08;0.01;0.01;0;0.01;0.14;0.02;0.03;0;0.03;0;0.06
17-7-2021 12:00;0;0.14;0.05;0.01;0.07;0;0;0.12;0.02;0.03;0;0.01;0;0.08;0.03;0.06;0.02;0.01;0;0.02;0;0.01;0;0.01;0;0;0.06;0.01;0;0.14;0;0;0.08;0.05;0;0.13;0.01;0.02;0.08;0.01;0;0;0;0.14;0.01;0.03;0;0.02;0;0.06
17-7-2021 13:00;0;0.05;0.07;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.03;0.03;0.07;0.07;0.05;0.02;0.01;0;0;0.08;0.07;0.1;0;0;0.09;0;0;1.55;0;0;0.15;0;0.02;0.45;0;0.05;0.14;0;0.05;0;0;0.22;0;0.05;0;0.04;0.01;0.06
17-7-2021 14:00;0;0.04;0.07;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.02;0.03;0.06;0.06;0.05;0.01;0.01;0;0;0.08;0.07;0.09;0;0;0.09;0;0;1.54;0;0;0.15;0;0.02;0.45;0.01;0.05;0.13;0;0.05;0;0;0.21;0;0.05;0;0.04;0;0.06
17-7-2021 15:00;0;0.05;0.07;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.03;0.03;0.07;0.07;0.05;0.02;0.01;0;0.01;0.08;0.07;0.1;0;0;0.09;0.01;0;1.55;0;0;0.15;0;0.02;0.46;0;0.05;0.14;0;0.05;0;0;0.22;0;0.05;0;0.05;0.01;0.07
17-7-2021 16:00;0;0.04;0.07;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.02;0.03;0.06;0.06;0.05;0.01;0;0;0;0.07;0.07;0.09;0;0;0.09;0;0;1.54;0;0;0.15;0;0.02;0.45;0;0.04;0.13;0;0.05;0;0;0.21;0;0.05;0;0.04;0;0.06
17-7-2021 17:00;0;0.04;0.08;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.03;0.03;0.06;0.07;0.05;0.02;0.01;0;0;0.08;0.07;0.1;0;0;0.09;0.01;0;1.55;0;0;0.15;0;0.02;0.45;0.01;0.05;0.14;0;0.05;0;0;0.22;0;0.05;0;0.04;0;0.06
17-7-2021 18:00;0;0.04;0.07;0;0;0;0;0.05;0.03;0.03;0.02;0.01;0.02;0.03;0.06;0.07;0.05;0.01;0;0;0;0.08;0.07;0.09;0;0;0.09;0;0;1.54;0;0;0.15;0;0.02;0.45;0;0.04;0.14;0;0.05;0;0;0.21;0;0.05;0;0.04;0;0.06
17-7-2021 19:00;0;0;0.03;0;0;0;0;0.02;0.02;0.05;0;0;0.08;0.04;0.04;0.03;0.02;0;0;0;0.01;0.02;0.03;0.02;0;0;0;0;0;0.23;0;0;0;0;0;0.24;0;0.04;0.08;0.01;0;0;0;0.07;0;0;0;0.02;0;0.03
17-7-2021 20:00;0;0;0.03;0;0;0;0;0.02;0.02;0.05;0;0;0.08;0.04;0.04;0.03;0.02;0;0;0;0.01;0.01;0.02;0.02;0;0;0;0;0;0.22;0;0;0;0.01;0;0.24;0;0.04;0.08;0;0;0;0;0.07;0;0;0;0.02;0;0.03
17-7-2021 21:00;0;0;0.03;0;0;0;0;0.03;0.02;0.05;0;0;0.08;0.04;0.04;0.03;0.02;0;0;0;0.01;0.02;0.03;0.02;0;0;0;0.01;0;0.23;0;0;0;0;0;0.25;0;0.04;0.08;0.01;0;0;0;0.07;0;0.01;0;0.03;0;0.03
17-7-2021 22:00;0;0;0.02;0;0;0;0;0.02;0.02;0.05;0;0;0.08;0.04;0.04;0.02;0.02;0;0;0;0.01;0.02;0.02;0.02;0;0;0;0;0;0.22;0;0;0;0;0;0.24;0;0.04;0.08;0.01;0;0;0;0.07;0;0;0;0.02;0;0.03
17-7-2021 23:00;0;0;0.03;0;0;0;0;0.02;0.02;0.05;0;0;0.08;0.04;0.04;0.03;0.02;0;0;0;0.01;0.01;0.03;0.02;0;0;0;0;0;0.22;0;0;0;0.01;0;0.24;0;0.04;0.08;0.01;0;0;0;0.07;0;0;0;0.03;0;0.03
18-7-2021 00:00;0;0;0.03;0;0;0;0;0.02;0.02;0.05;0;0;0.08;0.04;0.04;0.03;0.02;0;0;0;0.01;0.02;0.03;0.02;0;0;0;0;0;0.23;0;0;0;0;0;0.24;0;0.04;0.08;0.01;0;0;0;0.07;0;0;0;0.02;0;0.03
18-7-2021 01:00;0;0.01;0;0.04;0.01;0;0;0.03;0.02;0.01;0;0.02;0.01;0.03;0.03;0.01;0.02;0.01;0;0;0.02;0.02;0;0.11;0;0.01;0;0.01;0.01;0.07;0.01;0;0;0.01;0;0.01;0;0.02;0.03;0;0;0;0;0;0.01;0.03;0;0.01;0;0.09
18-7-2021 02:00;0;0.01;0;0.03;0.01;0;0;0.02;0.02;0;0;0.02;0.01;0.03;0.03;0.01;0.02;0.01;0;0;0.02;0.02;0;0.11;0;0.01;0;0.01;0;0.06;0;0;0;0.01;0;0;0;0.02;0.03;0;0;0.01;0;0;0;0.03;0;0.01;0;0.09
18-7-2021 03:00;0;0.01;0;0.04;0.01;0;0;0.03;0.02;0.01;0;0.02;0.02;0.03;0.04;0.01;0.02;0.02;0;0;0.02;0.03;0;0.11;0;0.01;0;0.01;0.01;0.07;0.01;0;0;0.01;0.01;0.01;0;0.02;0.03;0;0.01;0;0;0.01;0.01;0.03;0;0.02;0;0.09
18-7-2021 04:00;0;0;0;0.04;0;0;0;0.02;0.02;0;0;0.02;0.01;0.03;0.03;0;0.02;0.01;0;0;0.02;0.02;0;0.11;0;0.01;0;0.01;0;0.06;0;0;0;0.01;0;0.01;0;0.02;0.02;0;0;0;0;0;0;0.03;0;0.01;0;0.09
18-7-2021 05:00;0;0.01;0;0.04;0.01;0;0;0.02;0.02;0.01;0;0.02;0.01;0.03;0.03;0.01;0.02;0.01;0;0;0.02;0.02;0.01;0.11;0;0.01;0;0.01;0.01;0.06;0;0;0;0.01;0;0;0;0.02;0.03;0;0;0.01;0;0;0.01;0.03;0;0.01;0;0.09
18-7-2021 06:00;0;0.01;0;0.03;0.01;0;0;0.03;0.02;0;0;0.02;0.01;0.03;0.03;0;0.02;0.01;0;0;0.02;0.02;0;0.11;0;0.01;0;0.01;0;0.06;0;0;0;0.01;0;0.01;0;0.02;0.03;0;0;0;0;0;0;0.03;0;0.01;0;0.09
18-7-2021 07:00;0;0;0.12;0.23;0.01;0.01;0.03;0.03;0.08;0;0.03;0.04;0;0.09;0.01;0.08;0.08;0.12;0;0;0.03;0.09;0;0.16;0;0.01;0;0.14;0;0.32;0;0;0;0;0.03;0.07;0;0.1;0.01;0;0;0.01;0.01;0.04;0;0;0.01;0.01;0;0.12
18-7-2021 08:00;0;0;0.12;0.23;0.01;0.02;0.03;0.03;0.08;0;0.02;0.03;0;0.09;0.01;0.08;0.08;0.12;0;0;0.03;0.09;0;0.16;0;0;0;0.14;0;0.32;0;0;0;0;0.03;0.07;0.01;0.1;0.01;0;0;0.01;0;0.04;0;0;0.01;0;0;0.12
18-7-2021 09:00;0.01;0.01;0.13;0.23;0.01;0.02;0.04;0.03;0.08;0.01;0.03;0.04;0.01;0.1;0.01;0.08;0.08;0.12;0.01;0;0.03;0.1;0.01;0.16;0;0.01;0;0.14;0;0.32;0;0;0;0.01;0.03;0.07;0.01;0.1;0.01;0;0;0.01;0.01;0.04;0;0.01;0.01;0.01;0;0.13
18-7-2021 10:00;0;0;0.12;0.23;0.01;0.01;0.03;0.03;0.08;0;0.02;0.03;0;0.09;0.01;0.07;0.08;0.12;0;0;0.03;0.09;0;0.15;0;0;0;0.13;0;0.32;0;0;0;0;0.03;0.07;0;0.09;0.01;0;0;0.01;0.01;0.04;0;0;0.01;0;0;0.12
18-7-2021 11:00;0.01;0;0.12;0.23;0.01;0.02;0.03;0.03;0.08;0;0.03;0.03;0;0.1;0.01;0.08;0.08;0.12;0;0;0.03;0.09;0;0.16;0;0.01;0.01;0.14;0;0.32;0;0;0;0.01;0.03;0.07;0.01;0.1;0.01;0;0;0.01;0.01;0.04;0;0;0.01;0;0;0.12
18-7-2021 12:00;0;0;0.12;0.23;0.01;0.01;0.03;0.03;0.08;0;0.02;0.03;0;0.09;0.01;0.08;0.08;0.12;0;0;0.03;0.09;0;0.16;0;0;0;0.14;0;0.32;0;0;0;0;0.03;0.07;0;0.1;0.01;0;0;0.01;0.01;0.04;0;0;0.01;0.01;0;0.12
18-7-2021 13:00;0;0;0.36;0.05;0;0;0.01;0.43;0.18;0.03;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0.01;0;0.11;0;0;0;0.08;0.03;0.38;0;0;0;0;0;0.03;0.02;0.01;0;0;0;0.03;0;0.05;0;0;0;0.05;0;0.09
18-7-2021 14:00;0;0;0.36;0.05;0;0;0.01;0.42;0.18;0.02;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0;0;0.11;0;0;0;0.08;0.03;0.38;0;0;0;0;0;0.03;0.02;0.01;0;0;0;0.03;0;0.05;0;0;0;0.05;0;0.09
18-7-2021 15:00;0.01;0;0.36;0.05;0.01;0;0.01;0.43;0.18;0.03;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0.01;0.01;0.11;0;0;0;0.09;0.03;0.38;0;0;0;0;0;0.03;0.02;0.01;0;0;0;0.03;0;0.06;0;0;0;0.05;0;0.09
18-7-2021 16:00;0;0;0.36;0.04;0;0;0.01;0.42;0.18;0.02;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0;0;0.11;0;0;0;0.08;0.03;0.38;0;0;0;0;0;0.02;0.01;0;0;0;0;0.02;0;0.05;0;0;0;0.05;0;0.08
18-7-2021 17:00;0;0;0.36;0.05;0;0;0.01;0.43;0.18;0.02;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0.01;0;0.11;0;0;0;0.08;0.03;0.38;0;0;0;0;0;0.03;0.02;0.01;0;0;0;0.03;0;0.05;0;0;0;0.05;0;0.09
18-7-2021 18:00;0;0;0.36;0.04;0;0;0.01;0.42;0.18;0.02;0.33;0.01;0.02;0.04;0;0.03;0.05;0.06;0;0;0.06;0;0;0.11;0;0;0;0.08;0.03;0.38;0;0;0;0;0;0.03;0.02;0;0;0;0;0.02;0;0.05;0;0;0;0.05;0;0.09
18-7-2021 19:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.01;0;0;0;0;0.03;0;0;0;0;0.05;0;0.01;0;0;0;0;0.01;0.01;0.15;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0.02;0;0;0;0;0;0.03
18-7-2021 20:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.01;0;0;0;0;0.03;0.01;0;0;0;0.05;0;0;0;0;0;0;0.01;0.01;0.15;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0.02;0;0;0;0;0;0.03
18-7-2021 21:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.02;0;0;0.01;0;0.03;0;0;0;0;0.06;0;0.01;0.01;0;0;0;0.02;0.01;0.15;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0.02;0;0;0;0.01;0;0.04
18-7-2021 22:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.01;0;0;0;0;0.03;0;0;0;0;0.05;0;0;0;0;0;0;0.01;0.01;0.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0.03
18-7-2021 23:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.01;0;0;0.01;0;0.03;0.01;0;0;0;0.05;0;0.01;0;0;0;0;0.01;0.01;0.15;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0.02;0;0;0;0;0;0.03
19-7-2021 00:00;0.16;0;0.03;0.01;0;0;0;0.08;0.07;0;0.01;0;0;0;0;0.03;0;0;0;0;0.05;0;0;0;0;0;0;0.01;0.01;0.15;0;0;0;0;0;0;0;0;0.01;0;0;0;0;0.02;0;0;0;0;0;0.03
19-7-2021 01:00;0.02;0;0;0;0.01;0;0;0;0.04;0;0.01;0;0;0.02;0;0.03;0.01;0;0.01;0;0.05;0;0;0.01;0;0;0;0.07;0;0;0;0;0.15;0;0;0;0.01;0;0.02;0;0;0;0;0.02;0;0;0;0.01;0.01;0.04
19-7-2021 02:00;0.01;0.01;0;0;0.01;0;0;0;0.04;0;0;0;0;0.02;0;0.03;0.01;0.01;0.01;0;0.05;0;0;0;0;0;0;0.07;0;0.01;0;0;0.15;0;0;0;0;0;0.02;0;0;0;0;0.02;0;0;0;0.01;0.01;0.04
19-7-2021 03:00;0.02;0;0;0.01;0.01;0;0;0;0.04;0;0.01;0;0;0.02;0;0.03;0.01;0.01;0.01;0;0.05;0;0;0.01;0;0;0;0.07;0;0.01;0.01;0;0.15;0;0;0;0.01;0;0.02;0;0;0;0;0.02;0;0;0.01;0.01;0.01;0.05
19-7-2021 04:00;0.01;0;0;0;0.01;0;0;0;0.03;0;0;0;0;0.02;0;0.03;0.01;0;0;0;0.05;0;0;0;0;0;0;0.06;0;0;0;0;0.15;0;0;0;0;0;0.02;0;0;0;0;0.01;0;0;0;0.01;0.01;0.04
19-7-2021 05:00;0.01;0.01;0;0;0.01;0;0;0;0.04;0;0.01;0;0;0.02;0;0.03;0.01;0.01;0.01;0;0.05;0;0;0.01;0;0;0;0.07;0;0.01;0;0;0.15;0;0;0;0.01;0;0.02;0;0;0;0;0.02;0;0;0.01;0.01;0.01;0.04
19-7-2021 06:00;0.01;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0.02;0;0.03;0.01;0;0.01;0;0.05;0;0;0;0;0;0;0.06;0;0;0;0;0.15;0;0;0;0;0;0.02;0;0;0;0;0.01;0;0;0;0.01;0.01;0.04
19-7-2021 07:00;0;0;0.02;0;0;0;0.02;0;0.05;0;0.2;0.03;0;0.02;0.06;0.01;0.01;0;0;0.01;0.02;0;0.05;0;0.01;0;0;0.01;0.03;0.02;0;0;0.15;0;0;0;0.03;0;0.01;0;0;0;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 08:00;0;0;0.02;0;0;0;0.02;0;0.04;0;0.2;0.02;0;0.02;0.06;0.01;0;0;0;0.01;0.02;0;0.05;0;0.01;0;0;0.01;0.03;0.02;0;0;0.15;0;0;0;0.03;0;0;0;0;0;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 09:00;0;0;0.02;0;0;0;0.02;0;0.05;0;0.2;0.03;0;0.02;0.06;0.01;0.01;0.01;0;0.01;0.02;0;0.05;0;0.01;0;0;0.01;0.03;0.02;0;0;0.15;0;0;0;0.03;0;0.01;0;0;0.01;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 10:00;0;0;0.02;0;0;0;0.02;0;0.04;0;0.19;0.02;0;0.02;0.05;0.01;0;0.01;0;0.01;0.02;0;0.05;0;0;0;0;0.01;0.03;0.02;0;0;0.14;0;0;0;0.03;0;0;0;0;0;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 11:00;0;0;0.02;0;0;0;0.02;0;0.05;0;0.2;0.02;0;0.02;0.06;0.01;0.01;0.01;0;0.01;0.02;0;0.05;0;0.01;0;0;0.01;0.03;0.02;0;0;0.15;0;0;0;0.03;0;0.01;0;0;0;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 12:00;0;0;0.02;0;0;0;0.02;0;0.04;0;0.19;0.02;0;0.02;0.06;0.01;0.01;0;0;0.01;0.02;0;0.05;0;0.01;0;0;0.01;0.03;0.02;0;0;0.15;0;0;0;0.03;0;0;0;0;0;0;0.05;0;0;0.01;0.01;0.02;0.12
19-7-2021 13:00;0;0;0.1;0;0;0;0.07;0;0;0;1.15;0;0;0.04;0.01;0.01;0;0.01;0;0;0.01;0;0;0.02;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0.06;0;0;0;0;0.02;0;0;0;0;0.02;0;0.09;0.01
19-7-2021 14:00;0;0;0.1;0;0;0;0.07;0;0;0;1.15;0;0;0.03;0.01;0.01;0;0.01;0;0;0.01;0;0.01;0.02;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0.07;0;0;0;0;0.02;0;0;0;0;0.02;0;0.08;0.01
19-7-2021 15:00;0;0;0.1;0;0;0;0.07;0;0;0;1.15;0.01;0;0.04;0.01;0.01;0;0.02;0;0.01;0.01;0;0.01;0.02;0;0;0;0.02;0.04;0;0;0;0;0;0;0.01;0.07;0;0;0;0;0.02;0;0;0;0;0.02;0;0.09;0.01
19-7-2021 16:00;0;0;0.1;0;0;0;0.06;0;0;0;1.15;0;0;0.03;0.01;0.01;0;0.01;0;0;0.01;0;0;0.01;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0.06;0;0;0;0;0.01;0;0;0;0;0.01;0;0.08;0.01
19-7-2021 17:00;0;0;0.1;0;0;0;0.07;0;0;0;1.15;0;0;0.03;0.01;0.01;0;0.02;0;0;0.01;0;0.01;0.02;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0.07;0;0;0;0;0.02;0;0;0;0;0.02;0;0.09;0.01
19-7-2021 18:00;0;0;0.1;0;0;0;0.06;0;0;0;1.15;0;0;0.03;0.01;0.01;0;0.01;0;0;0.01;0;0;0.02;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0.06;0;0;0;0;0.01;0;0;0;0;0.02;0;0.08;0.01
19-7-2021 19:00;0;0;0;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0.01;0;0.02;0;0;0;0;0.01;0;0;0;0;0;0
19-7-2021 20:00;0;0;0;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0.01;0;0.01;0;0;0;0;0.01;0;0;0;0;0;0
19-7-2021 21:00;0;0;0;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0.01;0;0.02;0;0;0;0;0.01;0;0;0;0;0;0
19-7-2021 22:00;0;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.06;0;0;0;0;0;0;0;0.01;0;0.01;0;0;0;0;0.01;0;0;0;0;0;0
19-7-2021 23:00;0;0;0;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0.01;0;0.02;0;0;0;0;0.01;0;0;0;0;0;0
20-7-2021 00:00;0;0;0;0;0;0;0.01;0;0;0;0.04;0;0;0;0;0;0;0;0;0;0.06;0;0;0;0;0;0;0.1;0.07;0;0;0;0;0;0;0;0.01;0;0.01;0;0;0;0;0.01;0;0;0;0;0;0
20-7-2021 01:00;0;0;0.02;0;0;0;0;0;0;0.02;0.03;0;0;0;0.01;0;0;0;0;0;0.01;0.04;0;0;0;0;0;0.16;0.61;0;0;0;0.03;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 02:00;0;0;0.02;0;0;0;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0;0;0.01;0.04;0;0;0;0;0;0.16;0.6;0;0;0;0.03;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 03:00;0;0;0.02;0.01;0;0;0;0;0;0.03;0.03;0;0;0;0.01;0;0;0;0;0;0.01;0.04;0;0;0;0;0;0.16;0.61;0;0;0;0.03;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 04:00;0;0;0.02;0;0;0;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0.16;0.6;0;0;0;0.02;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 05:00;0;0;0.02;0;0;0;0;0;0.01;0.02;0.03;0;0;0;0.01;0;0;0;0;0;0.01;0.04;0;0;0;0;0;0.16;0.61;0;0;0;0.03;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 06:00;0;0;0.02;0;0;0;0;0;0;0.02;0.03;0;0;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0.16;0.6;0;0;0;0.03;0;0;0;0.02;0;0.07;0;0;0;0;0.04;0;0;0;0;0;0
20-7-2021 07:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0.01;0;0.01;0;0.09;0.02;0.03;0.03;0;0.06;0.01;0;0;0;0;0;0.14;0.5;0.11;0;0;0.09;0;0.03;0.02;0.07;0;0.07;0;0.13;0;0;0.08;0;0;0;0;0.31;0.01
20-7-2021 08:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0.01;0;0.01;0;0.09;0.01;0.03;0.03;0;0.06;0.01;0;0;0;0;0;0.14;0.5;0.11;0;0;0.09;0;0.03;0.02;0.07;0;0.07;0;0.12;0;0;0.07;0;0;0;0;0.31;0.01
20-7-2021 09:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0.01;0;0.01;0;0.09;0.02;0.03;0.03;0;0.06;0.02;0;0;0;0;0;0.14;0.5;0.11;0;0;0.1;0;0.04;0.02;0.07;0;0.07;0;0.13;0;0;0.08;0;0;0;0;0.31;0.02
20-7-2021 10:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0;0;0.01;0;0.09;0.01;0.02;0.03;0;0.05;0.01;0;0;0;0;0;0.13;0.49;0.11;0;0;0.09;0;0.03;0.02;0.07;0;0.07;0;0.12;0;0;0.07;0;0;0;0;0.31;0.01
20-7-2021 11:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0.01;0;0.01;0.01;0.09;0.02;0.03;0.03;0;0.06;0.02;0;0;0;0;0;0.14;0.5;0.11;0;0;0.09;0;0.03;0.02;0.07;0;0.07;0;0.13;0;0;0.08;0;0;0;0;0.31;0.01
20-7-2021 12:00;0;0;0.11;0.04;0;0;0;0;0;0.03;0.21;0.01;0;0.01;0;0.09;0.02;0.03;0.03;0;0.06;0.01;0;0;0;0;0;0.14;0.5;0.11;0;0;0.09;0;0.03;0.02;0.07;0;0.07;0;0.12;0;0;0.07;0;0;0;0;0.31;0.01
20-7-2021 13:00;0.01;0;0.04;0;0;0;0;0;0;0;0.15;0.11;0;0;0;0.05;0;0.01;0.02;0;0.02;0;0.02;0;0;0;0;0.21;1.08;0.06;0;0;0.44;0;1.27;0.03;0.05;0;0.02;0;0.02;0;0.06;0.06;0;0;0;0;0.06;0.02
